pubchem_cid,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed,Molecular_weight,LogP,Number_of_HBA_1,Number_of_HBA_2,Number_of_HBD_1,Number_of_HBD_2,Number_of_acidic_groups,Number_of_aliphatic_OH_groups,Number_of_basic_groups,Fraction_of_rotatable_bonds,Number_of_heavy_bonds,Number_of_heterocycles,Number_of_hydrophobic_groups,MolarRefractivity,Number_of_bonds,Number_of_NO2_groups,Number_of_SO_groups,Number_of_OSO_groups,Number_of_SO2_groups,PolarSurfaceArea,Geometrical_diameter,Geometrical_radius,Geometrical_shape_coefficient,Kier_shape_1,Kier_shape_2,Zagreb_group_index_1,Zagreb_group_index_2,Ncharges,C,H,N,O,RNH2,R2NH,R3N,ROPO3,ROH,RCHO,RCOR,RCOOH,RCOOR,ROR,RCCH,RCN,RINGS,AROMATIC,F,Cl,Br,S,P,B,I,K,Sb,Hg,Pt,V,Zn,Cr,Se,As,abonds,atoms,dbonds,logP,nF,sbonds,tbonds
25099184,1.882273029,958.8029332,18.6814338,14.13902162,14.13902162,12.4567288,7.876766744,7.876766744,5.805544831,5.805544831,3.772094259,3.772094259,2.415025891,2.415025891,5.817220841,14.04272165,0,29.05823872,5.817862778,17.32374656,12.13273414,18.19910121,19.91669571,25.81491935,0,354.140451,1.153846154,1.884615385,2.5,0.166666667,-3.47,26,338.236,861528.5732,17.35618038,7.188388051,3.777444875,148.4456448,14.23084169,0.362376329,14.23084169,0.169768301,0.051568405,0.169768301,-0.664640456,-0.362376329,4.1797,93.9551,354.364,3,6,0,0,0,1,2,3,5,3,8,0,5,0,0,0,132,10.63357721,17.70430493,17.4529464,0,0,0,5.098681808,13.76480862,10.36057336,0,12.13273414,37.6100271,17.80213589,5.563451492,3,8.780830095,17.45358833,5.261891555,15.18134214,0,19.88931523,10.63357721,64.85347507,0,6.069221313,10.63357721,26.23441843,0,0,15.18134214,0,29.88929175,29.78640901,36.39820241,0,0,0,89.42,0,0,0,0,0,0,0,0,27.29836624,41.36830043,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.639479104,354.364,4.1797,5,5,3,3,3,0,5,0.178571429,14,2,7,93.9551,28,0,0,0,0,89.42,4.242372448,0.000392951,0.953279639,35.1248538,28.79774517,134,155,0,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,0,1.4,2,10,1
25124816,1.055961398,2677.918867,42.83755909,34.36012893,35.17662551,29.4475732,20.11639865,21.96471027,15.04517719,17.02761517,11.4388973,12.74208048,8.274259391,9.100849476,33.25229884,21.99316426,0,11.31296332,64.80900373,68.8250624,19.43193379,41.87732538,28.79663938,44.47384653,19.44168295,851.338893,0.868852459,1.606557377,2.295081967,0.318181818,-6.17,61,804.605,5.0235E+13,41.55932761,17.43447605,8.579000306,352.7590383,14.51646533,0.495923459,14.51646533,0.259104649,0.048458,0.259104649,-3.172485904,-0.495923459,6.858,231.3967,851.981,2,14,0,2,2,3,3,6,12,2,17,0,12,0,2,2,318,25.00721285,34.46802884,0,15.97163043,5.907179729,0,14.09514152,32.15056264,4.305215991,0,19.05647134,79.42321998,75.02127124,48.80798602,8,31.46689017,44.58814621,0,28.55775589,0,32.2280429,75.27738964,107.9514366,0,34.14425914,25.00721285,31.7913282,11.49902367,0,108.6684761,16.44411278,11.63444168,35.68682061,85.19009196,0,28.2924127,0,146.53,0,-3.172485904,0,0,0,0,0,0,56.53463236,91.05452021,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,3,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.133265285,851.981,6.858,12,12,2,2,2,0,12,0.176470588,28,5,20,231.3967,68,0,2,0,1,146.53,8.396281564,0.000146527,0.993454149,84.25794572,66.59482473,334,402,0,44,0,9,5,0,0,1,0,0,0,0,0,0,2,0,0,8,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,61,3,3.8,2,31,0
25126798,1.701320839,849.2211357,15.6480536,12.81305377,12.81305377,11.36450464,8.061480309,8.061480309,6.145373004,6.145373004,4.813106787,4.813106787,3.656009696,3.656009696,0,5.261891555,0,6.041840829,12.33872767,22.29078092,25.68328649,6.327320075,29.33870072,26.11983868,0,306.1592946,1.347826087,2.217391304,3.043478261,0.411764706,-2.68,23,288.229,488454.5731,13.94700176,5.840473736,2.482270158,133.7321371,9.17987278,0.346034664,9.17987278,0.14080563,0.16648408,0.14080563,0.16648408,-0.346034664,3.46638,86.3347,306.373,1,6,1,0,1,0,3,3,5,1,6,0,4,1,0,1,116,4.983978521,11.9744973,0,0,0,0,4.681802935,9.967957042,10.36057336,0,12.84164325,24.82591636,23.34336285,30.42265533,4,0,11.03340144,5.261891555,24.73242031,5.917906046,38.14594894,0,30.98421786,0,17.3266008,0,0,0,0,24.73242031,0,17.24901891,38.14594894,30.98421786,0,22.29078092,0,83.18,0,0,0,0,0,0,0,0,1.967397014,46.86593632,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799678778,306.373,3.46638,5,5,1,1,1,0,5,0.153846154,11,4,8,86.3347,26,0,0,0,0,83.18,3.782217151,0.001075468,0.97817381,29.86290323,22.24638989,124,149,0,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,0,1.6,0,10,1
25227436,1.441368386,1013.768311,21.13961743,16.51386026,17.2697892,14.49815034,9.992439136,10.37040361,7.670296708,8.106732489,5.735816679,5.987792994,3.903626903,4.029615061,5.538925252,9.901064579,0,18.55590252,37.37461099,22.4147157,6.327320075,12.13273414,24.39594478,25.1686339,17.33460737,428.1727517,1.266666667,2,2.7,0.380952381,-2.68,30,403.724,9094713.265,20.58704771,8.590407864,4.115931865,179.0058747,13.06663237,0.39628232,13.06663237,0.24020594,0.042363248,0.24020594,-0.971306156,-0.39628232,2.1489,116.2926,428.924,5,8,0,1,1,1,2,3,6,4,9,0,6,0,1,1,158,26.04087173,17.79236007,0,5.907179729,0,0,4.794537184,9.967957042,0,0,23.73367403,43.02501757,30.91587166,16.9669903,4,9.901064579,34.35938383,0,20.26872417,5.733667477,30.84323095,24.59630451,53.44208379,0,0,15.95036581,5.817862778,0,11.60093989,51.20096272,4.794537184,0,30.86775719,42.85599899,5.022633314,11.03340144,0,120.16,0,5.963950774,0,0,0,0,0,0,0,63.73049367,0,1,1,0,0,3,1,0,0,0,1,1,0,0,0,3,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477143385,428.924,2.1489,6,6,4,4,4,1,6,0.181818182,11,3,9,116.2926,33,0,0,0,0,120.16,5.18264207,0.000648591,0.990733668,40.80366204,32.19322941,160,190,0,21,0,6,2,1,0,0,0,1,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,1,2,0,16,0
25227847,1.434326061,1675.35651,30.89032981,23.78577696,23.78577696,21.48222814,13.9171334,13.9171334,9.438549526,9.438549526,6.241199902,6.241199902,4.350539426,4.350539426,11.81435946,9.589074368,0,55.13849568,35.62193791,10.77244843,12.13273414,24.26546827,36.39820241,25.58551277,31.41159129,596.2495661,0.590909091,1.022727273,1.477272727,0.193548387,-5.37,44,564.392,8285604370,30.09972165,14.19967606,7.152786196,252.2704778,13.40067907,0.492111309,13.40067907,0.275078567,0.081022761,0.275078567,-0.619346854,-0.492111309,2.6951,167.2776,596.648,8,13,0,0,0,2,3,5,11,5,13,0,13,0,0,0,226,42.0451685,60.09276294,0,0,11.81435946,0,9.589074368,14.95193556,0,0,24.26546827,24.26546827,54.67218592,11.03340144,5,23.79966323,45.25593488,0,14.95193556,17.20100243,0,50.08849232,84.18426081,0,17.2485355,42.0451685,11.63572556,17.2485355,0,66.22121013,0,0,20.97693036,72.79640482,0,21.80584986,0,202.62,0,0,0,0,0,0,0,0,0,105.1666667,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.133672526,596.648,2.6951,11,11,5,5,5,0,11,0.270833333,20,3,11,167.2776,48,0,0,0,0,202.62,6.330764532,0.000160824,0.975688441,60.82640581,48.98760353,226,264,0,31,0,8,5,3,0,0,0,0,0,0,0,0,3,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,44,2,1.8,0,18,0
35397514,2.155165847,1178.916643,19.22325016,14.70038446,17.10287758,12.15190289,7.678649233,9.95481075,5.957131971,8.523631626,4.264059256,6.283040835,2.888747187,4.653280055,10.02329115,13.21233417,0,16.27261315,22.34636476,4.472719516,22.31036391,45.28454944,0,20.65203876,4.736862954,439.0201392,1.076923077,1.692307692,2.269230769,0.235294118,-2.26,26,422.175,535997.3761,18.52868296,6.475413264,3.009837959,158.9319347,12.83930493,0.494474259,12.83930493,0.328072458,0.171111636,0.328072458,-3.823192791,-0.494474259,2.75732,104.3995,440.319,1,7,0,0,0,2,1,3,6,1,9,0,4,0,0,0,138,4.736862954,5.749511833,0,0,10.02329115,5.689743398,13.85629416,13.21233417,0,0,15.9299439,36.75265697,24.63443055,28.72606873,3,13.15465994,42.67402276,0,9.134199296,14.09534397,11.81922068,11.83189241,50.85228693,0,5.749511833,15.14870122,5.687386275,5.749511833,15.9299439,24.66179382,24.11863512,6.9237372,5.563451492,44.49457552,0,11.03340144,0,82.33,0,-3.823192791,0,0,0,0,0,0,29.4139362,37.08230756,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.676704437,440.319,2.75732,6,6,1,1,1,0,6,0.142857143,12,1,7,104.3995,28,0,2,0,1,82.33,4.107432711,0.000345293,0.92769062,36.18722191,28.41134694,142,172,0,17,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,26,3,1.6,0,9,0
42623951,2.078198348,1055.559097,18.40541292,13.85566534,14.67216192,11.54946194,7.358988797,8.842152045,6.579712273,8.262114515,3.202202162,4.927166162,2.306311526,3.712095417,21.37943725,12.80821203,0,16.49099998,11.12690298,0,35.23866275,20.7712116,0,19.78873371,5.733667477,364.111773,1.2,1.92,2.6,0.266666667,-2.59,25,347.27,302777.729,17.24009411,5.74235195,3.588622927,143.5098879,14.17272067,0.366474601,14.17272067,0.242096899,0.00705135,0.242096899,-3.758013603,-0.366474601,1.5894,90.6629,364.406,3,8,0,0,0,0,3,3,7,2,10,0,3,0,0,0,132,5.733667477,4.895483476,11.46439806,15.97163043,0,0,4.983978521,22.04570479,4.983978521,5.098681808,0,32.90394574,35.25635895,0,3,12.80821203,21.61880766,0,24.30413161,0,31.20562033,5.733667477,36.54048569,0,11.12690298,10.45576234,10.33875433,0,0,33.53875898,10.02329115,5.817220841,20.7712116,35.61874833,0,16.7740802,0,115.27,0,-3.758013603,0,0,0,0,0,0,40.26511171,31.15956856,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.729118427,364.406,1.5894,7,7,2,2,2,0,7,0.111111111,12,3,7,90.6629,27,0,2,0,1,115.27,4.173423959,0.000860219,0.981452333,33.61328379,28.63927068,138,161,0,15,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,25,2,0.3,1,9,0
42642645,1.100038116,1725.309257,32.09743659,25.31465987,25.31465987,22.3405055,15.10068889,15.10068889,11.22984404,11.22984404,8.097944541,8.097944541,5.28154985,5.28154985,28.86379161,13.97948942,4.390415048,11.43689811,53.28737192,45.33522184,36.39820241,31.50574232,0,20.51746546,18.94745182,632.2446412,0.891304348,1.608695652,2.304347826,0.323529412,-4.81,46,598.392,41249734674,31.18400417,13.67285635,7.026803458,264.1473432,15.23723746,0.492841728,15.23723746,0.239585805,0.066580432,0.239585805,-1.277428589,-0.492841728,5.7724,167.4664,632.664,2,10,1,1,2,3,1,4,8,2,12,0,12,1,1,2,240,29.58102902,16.98172314,23.06575634,11.81435946,0,0,19.47296262,8.780830095,0,0,0,67.79340142,54.72484369,32.44714415,6,37.31735628,34.09205694,0,9.883888252,5.414990469,19.26246487,57.19828986,78.49495594,0,22.99804733,24.84416607,20.15560264,22.99804733,0,68.26296036,14.32593732,17.04943215,19.26246487,66.86051426,0,10.90292493,0,111.25,0,0,0,0,0,0,0,0,28.43732247,84.31267753,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,1,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.149640302,632.664,5.7724,8,8,2,2,2,0,8,0.235294118,22,3,16,167.4664,51,0,0,0,0,111.25,7.3972024,0.000324508,0.995496979,63.02788521,50.92011435,246,292,0,34,0,4,6,0,0,1,0,0,0,0,0,0,4,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,46,2,2.8,2,26,0
44182295,2.057999162,1096.436212,22.97432702,16.25445672,19.22845159,14.53082462,9.126850555,11.68876295,7.202833972,10.52548932,5.026651736,7.885530164,3.166757678,5.359166183,56.30759703,26.69556952,0,30.69936298,9.63654934,13.17616461,12.13273414,0,22.59087063,10.03888347,9.843390349,572.0089754,1.193548387,1.870967742,2.419354839,0.368421053,-1.77,31,552.183,8053841.917,23.88397474,8.998531411,4.858040104,190.3582183,14.70233284,0.494359318,14.70233284,0.238284284,0.204393563,0.238284284,-4.225921632,-0.494359318,3.4783,117.5268,572.343,4,7,1,0,1,2,0,2,6,4,12,0,9,1,0,1,170,20.26670635,22.94150522,11.63444168,10.02329115,0,0,4.722094864,21.58904213,0,0,0,60.0524367,9.63654934,30.25505462,3,36.53895987,49.6763206,0,0,0,30.11345371,23.75556297,45.28731307,0,5.749511833,14.77574642,30.23340397,5.749511833,22.59087063,43.19852012,10.02329115,21.02184479,19.26246487,24.26546827,0,0,0,107.89,0,-4.225921632,0,0,0,0,0,0,69.78486981,26.01699782,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.343230857,572.343,3.4783,6,6,4,4,4,2,6,0.272727273,15,1,13,117.5268,33,0,2,0,1,107.89,4.627663716,0.000146366,0.912071809,41.96616495,33.87936942,166,200,0,19,0,2,5,0,0,0,0,2,0,0,0,0,1,0,0,3,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12,31,2,1.5,3,19,0
44462758,1.59673551,989.1047091,20.2169677,15.82359635,15.82359635,14.09735679,9.527037195,9.527037195,7.013137661,7.013137661,4.946707522,4.946707522,3.425413411,3.425413411,5.907179729,4.794537184,0,17.64713315,17.45358833,31.37067277,10.99334979,12.39368714,24.26546827,30.79889787,11.46733495,393.2025564,1.172413793,1.965517241,2.724137931,0.315789474,-3.53,29,370.271,6321494.566,18.81576799,8.22988449,4.321353018,167.270014,11.8567233,0.365431324,11.8567233,0.253546823,0.053544769,0.253546823,-0.612671039,-0.365431324,1.5816,109.0457,393.455,6,10,1,0,1,1,2,3,9,4,10,0,6,1,0,1,150,22.10091216,11.38131427,0,5.948339281,5.907179729,0,4.794537184,4.983978521,19.97784836,0,18.90801031,31.04074445,23.9679115,18.08107342,4,4.794537184,23.36076806,0,24.96182688,11.46733495,37.76696815,10.63357721,48.41945048,0,5.687386275,22.10091216,17.45358833,0,0,42.95268827,0,0,36.04127517,42.85599899,0,5.687386275,0,149.66,0,0,0,0,0,0,0,0,0,66.66666667,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492881037,393.455,1.5816,9,9,4,4,4,0,9,0.1875,12,2,7,109.0457,32,0,0,0,0,149.66,3.914579428,0.000267577,0.89149384,39.45666144,31.82984647,152,177,0,19,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,1,0.7,0,14,0
44631912,1.433048267,1095.131919,22.07877502,18.71248573,18.71248573,15.59735679,11.38344542,11.38344542,8.773684614,8.773684614,6.360895144,6.360895144,4.678689877,4.678689877,0,4.794537184,0,5.907179729,23.50197088,55.74145658,12.84164325,25.19209727,18.32957771,36.1349107,4.983978521,434.2542576,1.125,1.90625,2.59375,0.47826087,-3.2,32,404.308,38961340.91,20.68875669,8.738936643,3.997802001,187.3967946,12.8533494,0.367740192,12.8533494,0.269550666,0.005020979,0.269550666,-0.005020979,-0.367740192,2.7964,125.6529,434.548,2,9,1,1,2,0,3,3,8,2,9,0,5,1,1,2,168,25.00049632,17.15896799,0,5.948339281,5.907179729,0,4.794537184,9.967957042,4.983978521,0,12.84164325,31.04074445,57.8992782,11.88422985,5,4.794537184,34.3941695,0,29.73573355,0,31.72512732,50.49106792,36.28671634,0,0,15.53348694,17.45358833,0,0,70.60049426,0,0,42.2135925,30.59278835,0,11.03340144,0,91.21,0,0,0,0,0,0,0,0,2.12345739,63.87654261,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.638012176,434.548,2.7964,8,8,2,2,2,0,8,0.138888889,10,5,12,125.6529,36,0,0,0,0,91.21,5.372520698,0.00076933,0.994764628,45.77284623,35.85204976,174,208,0,23,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,1,1.8,0,19,0
44632017,1.959741404,835.2293411,17.48276318,12.59909581,14.1109537,11.36322776,7.061349586,7.817278532,5.422061382,6.236461635,3.959774653,4.589715441,2.6888273,3.207361836,23.71229711,14.69560176,0,21.29610439,11.31296332,0,19.24253168,24.26546827,0,5.316788604,27.93874273,365.0221633,1.166666667,1.791666667,2.416666667,0.176470588,-2.08,24,353.096,273422.4106,16.76646704,6.089995387,2.645222637,147.6945946,12.50018188,0.49676779,12.50018188,0.261157541,0.128266986,0.261157541,-2.0611828,-0.49676779,3.4147,90.93,366.2,2,5,0,1,1,2,0,2,4,2,7,0,4,0,0,0,124,15.16017895,5.749511833,11.38429576,0,5.907179729,0,9.589074368,0,0,0,23.20187978,36.39820241,16.1495363,24.24063875,3,19.43246472,40.57969073,0,0,0,12.02187243,12.42658615,57.57037202,0,5.749511833,10.05365156,5.687386275,5.749511833,23.20187978,23.90674961,10.395588,0,22.34226179,36.39820241,10.04526663,0,0,75.63,0,12.15951828,0,0,0,0,0,0,0,52.14603727,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813546196,366.2,3.4147,4,4,2,2,2,1,4,0.153846154,15,1,6,90.93,26,0,0,0,0,75.63,4.05245266,0.000737789,0.96798596,30.11036838,22.76224831,130,158,0,17,0,1,4,0,0,0,0,1,0,1,0,0,1,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,2,2.3,0,12,0
46236925,1.410830342,2190.620161,37.42962798,29.15159602,29.15159602,24.79350921,16.88631153,16.88631153,13.30649654,13.30649654,9.71313763,9.71313763,6.816191269,6.816191269,34.81240679,40.22823874,0,80.2230514,11.12690298,23.25963712,0,25.98020854,74.51114508,10.63357721,0,700.2784662,0.519230769,0.865384615,1.211538462,0.19047619,-6.42,52,660.468,2.63177E+11,35.40762517,14.06743656,6.346376395,299.803607,13.52135103,0.506638777,13.52135103,0.255347418,0.039084105,0.255347418,-0.655819278,-0.506638777,7.57744,200.7332,700.788,8,10,0,0,0,6,0,6,8,8,10,0,9,0,0,0,266,41.27274158,11.49902367,22.99804733,0,11.81435946,0,9.589074368,0,0,0,74.51114508,72.20256073,45.76131265,11.12690298,6,40.22823874,33.35925632,0,10.63357721,0,39.53076089,13.08951281,118.3098479,0,45.62397398,10.63357721,0,34.497071,0,55.54303664,0,13.8474744,68.65306981,84.92913896,0,32.67179984,0,179.58,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,6,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071128616,700.788,7.57744,8,8,8,8,8,0,8,0.157894737,22,0,14,200.7332,57,0,0,0,0,179.58,7.046192423,0.000293203,0.994462396,69.93011126,54.03365229,282,343,0,42,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,52,2,4.6,0,21,0
